video_id,author,comment,like,date,topic
1NnDgJzBAq4,@nurhamidah5871,"Saya baru mau mulai belajar, dan lihat video ini dgn alat2 yg sderhana ada di rumah, semakin semangat utk mencoba 😅bismillah praktek, mksih bang tutorialnya😊",5,2024-12-29T12:27:31Z,Hidroponik
1NnDgJzBAq4,@melisapracoyo126,kenapa suaranya tbtb ganti jadi musik di menjelang akhir video?,2,2024-12-20T10:31:22Z,Hidroponik
1NnDgJzBAq4,@Tiaaan_,"Mas, kalau panen kangkungnya di pangkas bagian batangnya aja. Ttp bisa tumbuh terus kah?",3,2024-12-11T02:19:02Z,Hidroponik
1NnDgJzBAq4,@AylieHarry,Kak gimana cara nyemai kembang kol dg cara hidroponik,2,2024-12-02T13:03:20Z,Hidroponik
1NnDgJzBAq4,@icunida7392,Untuk ab mix brp hari sekali ya,2,2024-12-02T02:27:12Z,Hidroponik
1NnDgJzBAq4,@Rubi-z2h,Terimakasih sehat selalu kaka❤,2,2024-11-26T03:09:30Z,Hidroponik
1NnDgJzBAq4,@farojamutiasari8120,"kak benihnya ini bebas (semua benih bisa), apa benih khusus hidroponik ya ?",2,2024-11-22T12:09:33Z,Hidroponik
1NnDgJzBAq4,@linachimayatulizzah,"pak kalau benihnya di semai dulu habis itu pindah di tisu bisa nggak pak??? atau pakai kain flanel aja, soalnya nyemai nya pakai kain flanel",3,2024-11-16T11:22:13Z,Hidroponik
1NnDgJzBAq4,@linachimayatulizzah,"pak kalau benihnya di semai dulu habis itu pindah di tisu bisa nggak pak??? atau pakai kain flanel aja, soalnya nyemai nya pakai kain flanel",2,2024-11-16T11:21:27Z,Hidroponik
1NnDgJzBAq4,@JulaehaJula-s7o,itu tisu nya dibiarin diwadah bakul nya aja? atau di ambil trs di buang? 3:31,1,2024-11-11T02:27:01Z,Hidroponik
1NnDgJzBAq4,@juwaniputra3394,klo mau berbagi ilmu jangan setengah setengah,1,2024-11-10T03:05:00Z,Hidroponik
1NnDgJzBAq4,@RosilaYusof-dh6qe,"❤❤❤hebat bro, tku share ilmu",2,2024-11-06T16:29:40Z,Hidroponik
1NnDgJzBAq4,@RiduanAqil,Wah luar biasa abangku,4,2024-10-30T19:24:29Z,Hidroponik
1NnDgJzBAq4,@rengga-z1b,bang berarti untuk air biasa hanya 7 hari pertama ya ? setelah 7 hari airnya langsung ganti pake campuran nutrisi ?,2,2024-10-26T09:26:12Z,Hidroponik
1NnDgJzBAq4,@mamaadli8895,Apa kah bisa di bawahnya buat budidaya lele,3,2024-10-26T00:21:47Z,Hidroponik
1NnDgJzBAq4,@norhadi3262,Warna kemerah merahan itu sama dengan marsal agar bibit TDK cepat busuk ...mungkin,1,2024-10-11T09:05:28Z,Hidroponik
1NnDgJzBAq4,@icm7b2023,terimakasih karna sudah mempermudah pembelajaran tematik kamiiiiiiii sheessh,2,2024-10-09T02:14:21Z,Hidroponik
1NnDgJzBAq4,@ahmatkhoirul7360,Kereeeeeeeeen,1,2024-10-07T14:41:03Z,Hidroponik
1NnDgJzBAq4,@cyenaw,"halo kak, mohon dijawab. apakah boleh memberi nutrisi pada usia 5 hari?",1,2024-10-02T11:50:14Z,Hidroponik
1NnDgJzBAq4,@ariniulfahasanah5610,Ka maaf mau tanya kalo utk tisu bisa d ganti dg benda lain ga? Atau hanya bisa pake tisu saja?,0,2024-09-28T08:32:02Z,Hidroponik
1NnDgJzBAq4,@Kuro-19,Masya Allah ya buat bikin konten ini si abangnya sabar bgt sampe 1 bulanan untuk 1 video kangkung,1,2024-09-25T06:10:56Z,Hidroponik
1NnDgJzBAq4,@antoaprianto3307,kangkungmya hbs datang bulan mbah,0,2024-09-24T23:48:59Z,Hidroponik
1NnDgJzBAq4,@AipSuryana-c5t,Kak untuk air biasa nya di buang apa ngga?,0,2024-09-24T05:39:08Z,Hidroponik
1NnDgJzBAq4,@mayahikmayati5475,"Kl misalkan panennya cm dipotong dari batang2nya sj, apakah nnti bisa tumbuh lagi daun2 kangkung nya? Jdi tdk dibuang akarnya",0,2024-09-17T01:56:34Z,Hidroponik
1NnDgJzBAq4,@dkkhadijah8803,Sinar mataharinya kena pada tanaman waktu pagi & petang? Terima kasih ilmunya,0,2024-09-17T01:30:13Z,Hidroponik
1NnDgJzBAq4,@Muzyradityaruzy,SANGAT MEMBANTU MANG👍👍👍,1,2024-09-12T00:31:58Z,Hidroponik
1NnDgJzBAq4,@luckytrap_1691,Makasih bang,0,2024-09-09T14:40:50Z,Hidroponik
1NnDgJzBAq4,@nurmayantimanurung2508,Untuk bibit apa harus bibit khusus hidroponik tidak bisa bibit biasa?,0,2024-09-08T00:09:36Z,Hidroponik
1NnDgJzBAq4,@sukmasinaga7811,Maaf tannya untuk mengganti nutrisi ab miks nya setiap berapa minggu sekali?,0,2024-09-05T12:31:38Z,Hidroponik
1NnDgJzBAq4,@RirinaSetiawan,Untuk sawi dan selada apa bisa dg metode yg sama kak?,0,2024-08-28T03:43:49Z,Hidroponik
1NnDgJzBAq4,@AsimaGuruBahasa,Kalo gak dikasih AB Mix ada pupuk organik alternatif lain bisa bang? Misalnya kasih air cucian beras mungkin?,0,2024-08-27T10:12:39Z,Hidroponik
1NnDgJzBAq4,@RatNa-k6t,Wehh maantap.. boleh dicoba nih.. makkasih ilmunya banng.. sehat n sukses selalu..,0,2024-08-24T01:26:59Z,Hidroponik
1NnDgJzBAq4,@karyaindrahadi2956,Cocok utk aku yg suka sayur pakai bgt,0,2024-08-24T01:10:29Z,Hidroponik
1NnDgJzBAq4,@yuliarahmawati4466,Kak itu hanya bisa sekali panen ya,0,2024-08-20T07:02:49Z,Hidroponik
1NnDgJzBAq4,@agussiswahyudi3142,"Waktu pemberian Nutrisinya, gimana....🙏",0,2024-08-17T04:32:09Z,Hidroponik
1NnDgJzBAq4,@MbakErmaOfficial,"Kalau pakai air biasa apa tidak boleh, kenapa harus aquades?",0,2024-08-14T08:04:53Z,Hidroponik
1NnDgJzBAq4,@ramaekasaputra6654,"Mau nanya mas, itu kalo air di pot nya udh mau abis, nanti yang di isi lagi ke pot nya air biasa apa larutan AB mix?? 
Terus kalo kangkung panen nya berapa minggu sekali?? Saya pemula mas baru mau mulai😅",0,2024-08-14T02:50:16Z,Hidroponik
1NnDgJzBAq4,@zhebhe7311,Potnya tidak ada lubangnya ka?,0,2024-08-14T00:25:46Z,Hidroponik
1NnDgJzBAq4,@dirwinniy,kainnn panel biasanya untuk apa yh kaa kok d tugas sekolah ada,0,2024-08-09T11:43:16Z,Hidroponik
1NnDgJzBAq4,@rakann7758,wOwwwqwww🎉🎉🎉🎉🎉,0,2024-08-06T06:27:09Z,Hidroponik
1NnDgJzBAq4,@rakann7758,kerennnn 😘😘😘🤏🤏😎😎👆👆👆👆,0,2024-08-06T06:26:53Z,Hidroponik
1NnDgJzBAq4,@rakann7758,❤❤❤❤❤,0,2024-08-06T06:26:42Z,Hidroponik
1NnDgJzBAq4,@rakann7758,makasih yaaa saya mau mencoba di rumah 🥰🥰🥰🥰🥰🥰🥰😍😍😍🤩🤩🤩💝💝😊,1,2024-08-06T06:24:56Z,Hidroponik
1NnDgJzBAq4,@threeablimbii5780,Makasih ka infonya sangat jelas . Sangat bermanfaat ka,1,2024-08-04T03:41:41Z,Hidroponik
1NnDgJzBAq4,@lalasekarfitri5847,"Kak..nutrisi ab mix diberikan 1x, atau gimana?",0,2024-08-03T00:13:29Z,Hidroponik
1NnDgJzBAq4,@cpns2023,Bisakah melarutkan AB mix menggunakan air biasa?,0,2024-08-02T03:28:07Z,Hidroponik
1NnDgJzBAq4,@PesId-u5w,Ronaldo,0,2024-08-02T01:31:53Z,Hidroponik
1NnDgJzBAq4,@sitinurazizah7530,"Itu dibiarkan di luar ruangan sepanjang hari apa sesekali di masukan ke ruangan?
Atau di biarkan seharian terkena sinar matahari kak??",1,2024-08-01T15:11:27Z,Hidroponik
1NnDgJzBAq4,@okjustikajusri918,"Tks ilmunya, sy coba praktekkan ya mas🙏",0,2024-08-01T14:32:13Z,Hidroponik
1NnDgJzBAq4,@nickyalayyacleverie5439,Yg pokcoy hasilnya gmn pak kalau dengan cara yg sama kyk ini?,1,2024-07-30T12:11:33Z,Hidroponik
1NnDgJzBAq4,@meeralhyticus2834,Bercocok tanam ewe ngentot,0,2024-07-26T03:04:25Z,Hidroponik
1NnDgJzBAq4,@Ramadhantzy-d,Pakai kaniang kah bg?,0,2024-07-26T02:32:22Z,Hidroponik
1NnDgJzBAq4,@Karisauma,Aquades itu demineralkah ?,0,2024-07-15T13:47:43Z,Hidroponik
1NnDgJzBAq4,@wartum8860,Mau coba deh,1,2024-07-08T21:38:16Z,Hidroponik
1NnDgJzBAq4,@liliessabarati1701,kalau diletakkan yg atasnya ada asbesnya apakah bisa tumbuh dg baik?,0,2024-07-06T13:32:45Z,Hidroponik
1NnDgJzBAq4,@ismanto9482,Harga kangkung hidroponik perKgnya berapa ?,1,2024-07-01T03:38:22Z,Hidroponik
1NnDgJzBAq4,@putriyoda,"Fungsi merah2 pada bibit kangkung adalah sejenis racun anti serangga agar bibit tidak dimakan semut atau serangga lain sewaktu di semai ke tanah,",4,2024-06-28T04:35:47Z,Hidroponik
1NnDgJzBAq4,@linarusmi4247,Yg dimaksud dng air aquades  apa iya krn saya masih mU belajar betanam,0,2024-06-10T08:50:09Z,Hidroponik
1NnDgJzBAq4,@riorinaldo7064,Keren pk,0,2024-06-08T12:34:52Z,Hidroponik
1NnDgJzBAq4,@aiherwati4081,Kak apa bisa dipanen 2x,1,2024-06-07T02:48:05Z,Hidroponik
1NnDgJzBAq4,@pincelambe7250,Tissu biasa atsu khusus?,0,2024-06-04T01:09:55Z,Hidroponik
1NnDgJzBAq4,@pincelambe7250,Dimana belinutrisi nya?,0,2024-06-04T01:09:02Z,Hidroponik
1NnDgJzBAq4,@MGMPBiologiSMAMempawah,"Mantap, terima kasih informasinya Mas",0,2024-06-03T02:56:55Z,Hidroponik
1NnDgJzBAq4,@Ghozych,Harus kena matahari langsung ya?😊,0,2024-05-28T09:43:08Z,Hidroponik
1NnDgJzBAq4,@dessyerlina4392,"hallo kak,
mohon bantu d jawab,
hidroponik rumahan ini, ppm nya harus sama dr mulai pindah tanam - panen, atau beda beda yaa berdasarkan brapa mnggu setelah pindah tanam ?",0,2024-05-15T01:39:35Z,Hidroponik
1NnDgJzBAq4,@firmanardianto1991,Kk itu penggantinya air nutrisinyaberapa setiap berapa hari seekali,0,2024-05-10T21:43:38Z,Hidroponik
1NnDgJzBAq4,@husnulaini95,"Kakaknya nggak pelit ilmu banyak yg nanya di komen banyak yg dijawab kereenn
Auto subscribe",1,2024-05-07T08:15:42Z,Hidroponik
1NnDgJzBAq4,@budimbot4435,sebenarnya hidroponik ini bagusnya langsung kena sinar matahari atau gak langsung kena sinar matahari ya?,0,2024-05-07T07:12:20Z,Hidroponik
1NnDgJzBAq4,@dianshanti4709,Penambahan air dg Vit berapa hari sekali?,0,2024-05-01T08:39:41Z,Hidroponik
1NnDgJzBAq4,@norainiaini7698,Kalo benih lainnya seperti timun tomato caranya juga sama to🙏,0,2024-04-04T04:04:56Z,Hidroponik
1NnDgJzBAq4,@finzstr5686,Kalau pemupukan 7hss berapa PPM itu? 6:28,0,2024-04-04T03:23:33Z,Hidroponik
1NnDgJzBAq4,@kevinoktavianoktavian6421,Makasih mass  ilmunya🙏,0,2024-03-26T04:39:24Z,Hidroponik
1NnDgJzBAq4,@Fitrahsopiyani,Terimakasih ilmunya kak,0,2024-03-24T04:06:53Z,Hidroponik
1NnDgJzBAq4,@shadowgaming6185,"harga bibit sama pupuk nya brp mas, kalo panen segitu apa nggk rugi?",0,2024-03-20T15:46:21Z,Hidroponik
1NnDgJzBAq4,@vickshopgaming2373,"Mas itu setelah umurnya 7 hari,dibiarin kena sinar matahari/diluar ruangan selama 24 jam gapapa?",1,2024-03-17T06:39:04Z,Hidroponik
1NnDgJzBAq4,@nurlaa.1603,Air Aquades itu apa mas,1,2024-03-13T13:19:50Z,Hidroponik
1NnDgJzBAq4,@gloryenterprise271,"Maaf mas, 1 hari 2 malam atau 2 hari 1 malam ya?",0,2024-03-07T04:45:41Z,Hidroponik
1NnDgJzBAq4,@KocakLundro,Kalo bayam bisa ga bang tanpa alas kain gitu?,0,2024-03-01T19:13:46Z,Hidroponik
1NnDgJzBAq4,@chairunnisa.33,Bang dikasih nutrisinya setiap berapa kali/hari sekali diganti?,1,2024-02-24T04:40:18Z,Hidroponik
1NnDgJzBAq4,@errysetianurmawahyuni6121,Di rmhku bny belalang gmn ya bang,0,2024-02-16T02:28:33Z,Hidroponik
1NnDgJzBAq4,@hendarborneo,Beli di tukang sayur itu modal bisa mndapatkan 1 karung bg,2,2024-01-23T11:54:43Z,Hidroponik
1NnDgJzBAq4,@pojokbelajar1047,Mas apakah sayuran hidroponik boleh terkena hujan,1,2024-01-14T03:14:50Z,Hidroponik
1NnDgJzBAq4,@fatahsaifulanwar1196,Daunnya lebat ya,0,2024-01-13T06:29:28Z,Hidroponik
1NnDgJzBAq4,@asgrovivcvc3188,Kak mw nanya Ab mix star nya ada gak dijual di tiktok shop? kalo ada apa namanya yaa..,0,2023-12-21T09:35:33Z,Hidroponik
1NnDgJzBAq4,@zggz662,Airnya diganti setiap berapa hari? Dan nutrisinya diberi berapa kali?,2,2023-12-20T05:24:02Z,Hidroponik
1NnDgJzBAq4,@naproject1850,"Bang aku baru pemula udah 36 jam benih kangkungku belum semai banyak baru 1,2,3 biji yg mau berkecambah tapi belum begitu banyak dan panjang2 kecambahnyaaa apa krna gak aku taruh di tempat gelap aku lupa cuma tutup ajaa gak aku kasih karung plastik apakah berhasil bang haruskah sesuai 36 jam di jemur ajaa apa tetep di bungkuss karung supaya gelap tolong bles ya bang",0,2023-12-07T01:29:46Z,Hidroponik
1NnDgJzBAq4,@yessaoktanuzyla1071,"Izin tanya, kalau misal tidak pakai air aquades tapi menggunakan air biasa apa mempengaruhi hasilnya?",0,2023-12-05T12:44:41Z,Hidroponik
1NnDgJzBAq4,@TheYoga2023,"Ini kalo ditaro diluar terus kehujanan, aman ga? Atau kita harus taro di tempat yg ga kena hujan?",1,2023-12-05T01:42:11Z,Hidroponik
1NnDgJzBAq4,@zakkiarizulfika7871,"Ka saya mau tanya ni,kalau simpen di rumah paling atas (biasa buat jemur pakaian) tapi tertutup atap asbes plastik transparan gitu apakah boleh?",0,2023-11-27T01:04:08Z,Hidroponik
1NnDgJzBAq4,@danilazra2234,"Mau nanya itu sayurnya harus di siram tiap hari atau biarin aj y, setelah 16 hri bru ganti air ab mix nya y pak?",0,2023-11-26T14:44:01Z,Hidroponik
1NnDgJzBAq4,@Whyubuttel,Mas selada saya sama pokcay lama tumbuh dan selada ny pahit.. itu kira kira kenapa ya nyiram air slalu rutin kok sama nutrisi ny,0,2023-11-25T08:46:12Z,Hidroponik
1NnDgJzBAq4,@myhouse1026,Tisue nya kmn kak....,0,2023-11-22T03:48:49Z,Hidroponik
1NnDgJzBAq4,@cynthialorenza1057,"Kak, izin bertanya, Berarti tidak perlu dikasih air lagi ya? Hanya nutrisi ab mix saja?",0,2023-11-19T17:34:37Z,Hidroponik
1NnDgJzBAq4,@antonande9375,Kok tbtb suara ngomongnya ilang malah musik kenceng bgt,1,2023-11-18T23:40:16Z,Hidroponik
1NnDgJzBAq4,@rdnn696,Kmi yo,1,2023-11-18T02:59:33Z,Hidroponik
1NnDgJzBAq4,@rdnn696,P aygt,1,2023-11-18T02:59:06Z,Hidroponik
1NnDgJzBAq4,@lovyanabila3087,"Nambahin nutrisi.ny harus 1 liter air kah
Apa gak bisa 1 liter ab mix dibagi 2 tnaman",1,2023-11-10T01:33:21Z,Hidroponik
1NnDgJzBAq4,@13elievetheirprom15e,Kalau ngasih nutrisinya itu tiap berapa hari ya?,0,2023-11-03T03:32:25Z,Hidroponik
1NnDgJzBAq4,@massalamah5901,"Selain kangkung,bibit apa lagi yg bisa di tanam seperti itu",0,2023-10-26T07:30:16Z,Hidroponik
1NnDgJzBAq4,@arumarumchanel45,Kalo sawi caranya apa sama kk,0,2023-10-22T13:35:38Z,Hidroponik
1NnDgJzBAq4,@fhry._,"bang izin nanya, aku baru coba2 mulai tanam hidroponik pakai cara kayak gini, kira2 kalo cuma pake air biasa doang & ngga pake nutrisi ab mix kira2 bisa tumbuh ngga ya?",1,2023-10-14T10:14:18Z,Hidroponik
1NnDgJzBAq4,@unahmaemunah4806,Saya salah pakai air pas semai benih dari awal pakai AB Mix.. Gimana ya?,1,2023-10-06T14:16:46Z,Hidroponik
1NnDgJzBAq4,@Ari_sandria07,Informasi yang sangat bermmanfaat pak❤❤,3,2023-10-06T12:32:21Z,Hidroponik
1NnDgJzBAq4,@kiranamutiara2112,"Datang k sni karena akn memulai nanam hidroponik,, wlwpn g bnyak lumayan lah buat konsumsi skluarga",2,2023-09-30T06:06:50Z,Hidroponik
1NnDgJzBAq4,@Benapena-h8t,Itu nutrisi ab mix tuh di ganti atau tambahin aja hari harinya,1,2023-09-30T04:08:19Z,Hidroponik
1NnDgJzBAq4,@wagisah1958,"Bang mau tanya kalo cara panen kakungnya itu dipotong ujungnya, trs disisain batang dan akarnya, apakah bisa tumbuh lagi? Atau cuma bisa sekali panen?",0,2023-09-25T12:59:18Z,Hidroponik
1NnDgJzBAq4,@lusisrimulyati7260,Media tanamnya cukup tissu aja ya kak? Ga pake rockwall?,0,2023-09-24T08:24:09Z,Hidroponik
1NnDgJzBAq4,@lusisrimulyati7260,Nutrisi Ab mix nya di tambahin berapa hari sekali ya?,0,2023-09-24T08:19:16Z,Hidroponik
1NnDgJzBAq4,@transchannel12,Kalau selada bisa gak buat gini bg?,0,2023-09-16T13:24:45Z,Hidroponik
1NnDgJzBAq4,@faizmahesa8081,Untuk penjemuran nya membutuhkan wktu brpa jam?dan pada jam brpa yg bagus bang?,0,2023-09-16T11:13:53Z,Hidroponik
1NnDgJzBAq4,@Abdul-kg2pz,"Terima kasih mas ilmu, salam dari Jambi",0,2023-09-15T02:14:54Z,Hidroponik
1NnDgJzBAq4,@imahappy289,Salam dr Singapura jd pingin nyoba,1,2023-09-12T03:01:03Z,Hidroponik
1NnDgJzBAq4,@muhammadpahmi6844,Makasih bang infonya sangat bermanfaat,1,2023-09-06T23:24:29Z,Hidroponik
1NnDgJzBAq4,@ahmadfaizsatibi1752,Brapa modalnya?,0,2023-09-06T14:25:54Z,Hidroponik
1NnDgJzBAq4,@fraawid,IPA FC,0,2023-09-04T04:11:40Z,Hidroponik
1NnDgJzBAq4,@iiskarnipah2200,Untuk sebelum di kasih nutrisi air nya tiap hari di ganti apa gmna ya ka??,0,2023-09-02T13:59:46Z,Hidroponik
1NnDgJzBAq4,@Seza8,Ka mau tanya kalo di taronya di tempat yg ketutup atapnya gitu bisa g ?,1,2023-08-30T07:06:44Z,Hidroponik
1NnDgJzBAq4,@Clara-my4ye,"Kak klo bolehh tw ini tidak pake pupukan ya, tktnya aja pake pupuk, soalnya buat tugas sekolah tkt GK tumbuh atau Layu klo GK pake pupuk. btw fidionya sangat membantu sekali thank you bang yg GK berpengalaman dlm soal tumbuhan 😅😅",1,2023-08-21T10:15:18Z,Hidroponik
1NnDgJzBAq4,@desylandriani,"Ijin tanya kak, 1 pack bibit kangkung bisa untuk brp besek(tanam) ukuran d video?  Misal mau nyoba tanam buat nntiny d jual kira2 untung g yya? Disini kangkung 1 ikat hrga 4rb... Lg pgn cari penghasilan tmbahan dr rumah",1,2023-08-20T01:22:55Z,Hidroponik
1NnDgJzBAq4,@azamimanudin5537,Nutrisi nya cuma dikasih satu kali sampai masa panen ?,0,2023-08-19T02:54:32Z,Hidroponik
1NnDgJzBAq4,@mariniputrisari1040,kalau gak di ruangan gelap benih aman gak ya?,1,2023-08-11T13:01:12Z,Hidroponik
1NnDgJzBAq4,@Rahma_sby,terimaksih sangat bermanfaat,0,2023-08-06T12:00:45Z,Hidroponik
1NnDgJzBAq4,@riritanti3672,Gak perlu semprot pestisida nabati ya pak?,0,2023-08-05T08:31:37Z,Hidroponik
1NnDgJzBAq4,@rikawati3427,Pada saat kasih air nutrisi...air yg sblumnya di buang apa di tambah..?,0,2023-07-31T14:25:58Z,Hidroponik
1NnDgJzBAq4,@jailbreak7750,"mang bth perjuangan,kangkung stlh 25 hari,trs diksh utk kelinci sayang bngt ya 😅
pnasaaran gmn klo kangkung dlepas di alam bebas,apakah akan smakin bnyk?",0,2023-07-28T13:48:21Z,Hidroponik
1NnDgJzBAq4,@sitiaulianailmawati4330,Terimakasihh,0,2023-07-24T11:05:57Z,Hidroponik
1NnDgJzBAq4,@yuryur31,itu 500ml a+b ke pakai berapa kali ya...,0,2023-07-17T12:32:00Z,Hidroponik
1NnDgJzBAq4,@ozzyousbourne9143,Mantaaapp,0,2023-07-16T13:18:52Z,Hidroponik
1NnDgJzBAq4,@detoxidm419,"Apakah larutan itu ccok untuk jenis sayuran,,?",0,2023-07-03T23:36:20Z,Hidroponik
1NnDgJzBAq4,@travel_local_raja_ampat,Sangat bermanfaat,0,2023-07-03T08:34:13Z,Hidroponik
1NnDgJzBAq4,@yudasaputra4549,"Bang, izin bertanya yaa
1. Pertama kali masukin air kan haeus nyentuh dasar besek/tisu. Nah, pas dimasukin nutrisi itu airnya gaperlu kena dasar besek ya, cukup kena akar aja.

2. Kalo matahari terlalu panas bahaya ga?

3. Kalo kehujanan sebaiknya dimasukin ke dalam atau biarin?",0,2023-07-02T07:32:43Z,Hidroponik
1NnDgJzBAq4,@Farida-ux8ls,Klu gak salah tepung pengawet,1,2023-06-30T02:37:00Z,Hidroponik
1NnDgJzBAq4,@RegitaCahya-ko9eh,Kak itu bisa 2kali panen apa cuma sekali?,0,2023-06-24T08:26:15Z,Hidroponik
1NnDgJzBAq4,@Menerimakeselamatan,Kak 1 siklus tanam kangkung hanya 2x pemberian ab mix ya? Saat usia 7hari dan 16 hari?,0,2023-06-20T03:09:32Z,Hidroponik
1NnDgJzBAq4,@mymymy39,"Bang, saya mau tanya :
1. Wadah hitam untuk air itu beli dimana atau bekas apa bang ?
2. Mulai menit 5:52  suara nya hilang , jadi cara mencampur nutrisi brp ml bang masing A dan B nya ?
3. Itu di menit 6:32 langsung di campur dengan air sebelumnya gpp kah bang? Apa ppm di air nutrisi ga berubah bang ? Atau air yang sebelumnya sudah menyusut ?

Maaf saya banyak tanya bang, pemula . Mohon pencerahan nya bang . Terima kasih",0,2023-06-10T09:26:42Z,Hidroponik
1NnDgJzBAq4,@mursinahrm8340,Air aquades itu apa,0,2023-06-03T08:46:03Z,Hidroponik
1NnDgJzBAq4,@rherdi1,bang nanya ..di menit 6:30 itu air lama nya (non nutrisi) lgsg dicampur aja sm air nutrisinya atau dibuang dulu baru di isi air nutrisi?,2,2023-06-01T02:39:45Z,Hidroponik
1NnDgJzBAq4,@user-zb3sp5es9r,Sya gak punya corong bang😭,0,2023-05-29T18:34:52Z,Hidroponik
1NnDgJzBAq4,@yudasaputra4549,"Bang, izin nanya yaa❤

1.air yg pertama kali dimasukan (sebelum peletakan bibit) itu pakai air keran kah?

2. Air ke dua dan selanjutanya pakai air aquades? Mksdnya aqua yg air minum kan?


3. Di simpan di ruang gelap itu hanya sekali aja ya (1hari 2mlm), selanjutnnya dijemur .



Terima kasih banyak sekali lg atas ilmunya",1,2023-05-26T08:51:51Z,Hidroponik
1NnDgJzBAq4,@ArtonChannel52,"Link Pembelian Nutrisi AB MIX STAR (Shopee) 

AB MIX Sayuran Daun
https://id.shp.ee/3Bbo7cm

Ab Mix Cair Sayuran Daun (Siap Pakai)
https://id.shp.ee/GdDb39g",21,2023-05-24T03:05:05Z,Hidroponik
1NnDgJzBAq4,@luklukassalsabela7135,Terimakasih bang. Langsung coba eksekusi,0,2023-05-20T07:23:26Z,Hidroponik
1NnDgJzBAq4,@SritotoToto-mz6hr,Ab mix klau udah dicairkan tahan berapa lama,0,2023-05-16T02:32:49Z,Hidroponik
1NnDgJzBAq4,@jhonaazhon9017,Nama nutrisi nya apa bg? Kalo di toko pertanian gt ada kah,0,2023-05-15T07:04:49Z,Hidroponik
1NnDgJzBAq4,@IdaRiani-x3y,"Kak,berarti dlm 7 hari air tidak ada nutrisinya ya.",2,2023-05-06T06:37:05Z,Hidroponik
1NnDgJzBAq4,@vistaprima8895,Itu waktu dari awal ke panen brp lama kk? Kalau untuk du jual seikat nya bisa brp harga nha tu kk,2,2023-05-04T02:41:38Z,Hidroponik
1NnDgJzBAq4,@nevyemylia3536,"kak...   cara ini hanya untuk kangkung saja atau
pokcoy dan tanaman lain bisa dg cara yg sperti ini  dan bahan2 sama sperti ini",0,2023-05-03T01:15:55Z,Hidroponik
1NnDgJzBAq4,@yucealpiokta7315,Pakai air pdam bisa gak gan ?,1,2023-04-26T04:55:01Z,Hidroponik
1NnDgJzBAq4,@rizuq6128,Bang kalo terkena sinar matahari lebih dari 6 jam gmna? Soalnya saya kerja pagi pulangnya malam,1,2023-04-13T08:28:07Z,Hidroponik
1NnDgJzBAq4,@ferymahessa3643,maaf mau tanya itu harus kena sinar matahari apa tidak ya? 🙏,0,2023-04-06T06:01:27Z,Hidroponik
1NnDgJzBAq4,@DelviraAyu,"Assalamualaikum kak
Bisa berikan info detail untuk pupuk Ab Mix nya, siapa tau ada pupuk Ab Mix yg lain🙏🏻",0,2023-04-01T13:08:24Z,Hidroponik
1NnDgJzBAq4,@godaybastian551,Klo kena hujan gimana ya?,0,2023-03-27T17:27:40Z,Hidroponik
1NnDgJzBAq4,@riwandanovan7198,"Bang.. Kl sudah ditempatkan di tempat yg terkena matahari.. 
1. Apakah hujan berpengaruh trhadap pertumbuhan?.. 
2. Apabila hujan, tanaman perlu diteduhkan apa biarkan saja terkena hujan?..",1,2023-03-18T03:48:13Z,Hidroponik
1NnDgJzBAq4,@febripratama3038,Waktu untuk memberikan ab mix itu setiap hari apa gmana bg,1,2023-03-13T09:27:08Z,Hidroponik
1NnDgJzBAq4,@tiaraberkah3640,"makasih kang tutorial hidroponoknya,,sangat gampang ternyata...",0,2023-03-11T16:34:50Z,Hidroponik
1NnDgJzBAq4,@dealdeol5611,aku akan mencoba berkebun,0,2023-03-11T04:06:44Z,Hidroponik
1NnDgJzBAq4,@b3rbag1KEBAIKAN,"Jika cara panen kedua, Setelah panen, airnya masih boleh dipakai, atau dibuang Gan?",0,2023-03-09T07:09:12Z,Hidroponik
1NnDgJzBAq4,@liaputri_channel,Makasih bang❤️,0,2023-03-07T09:52:33Z,Hidroponik
1NnDgJzBAq4,@muhammadalankibar2595,Di mna kita bs beli pupuk nutrisinya,0,2023-03-05T23:31:58Z,Hidroponik
1NnDgJzBAq4,@yulilaura1186,Air baku itu air apa,0,2023-03-05T04:07:36Z,Hidroponik
1NnDgJzBAq4,@F__Nurfadillah,Terlihat sangat mudah 🥲,0,2023-03-02T11:32:42Z,Hidroponik
1NnDgJzBAq4,@mochyanuar4038,Mas kalau untuk 100 liter air baku berapa mili ab mix nya mohon jawaban nya,1,2023-02-26T10:13:33Z,Hidroponik
1NnDgJzBAq4,@Kasenofishing,Hadir menonton bos jos mantap 👍👍👍💗💘,0,2023-02-24T18:21:47Z,Hidroponik
1NnDgJzBAq4,@kingqueenarwanakapuashulu,"Mampir'disin Bosq, sukses selalu dan saya merasa tertarik untuk mencoba menanam sayuran secara hidroponik,saya mungkin perlu banyak belajar, semoga di Chanel ini saya banyak mendapatkan pengetahuan...",0,2023-02-17T16:41:10Z,Hidroponik
1NnDgJzBAq4,@ditaandinita223,Kalo keujanan gimana?,0,2023-02-13T09:40:34Z,Hidroponik
1NnDgJzBAq4,@egyneer8518,Bg kalau pupuk kandang bisa ngk?,0,2023-02-09T07:15:20Z,Hidroponik
